scrape_timestamp,source_url,cruise_id,cruise_name,nights,ship_name,ship_code,departure,destination_code,sailing_id,sailing_date,room_type,price
2025-09-22T05:14:41.782260,"https://www.royalcaribbean.com/gbr/en/cruises?search=departurePort:BCN,BYE,FLL,LAX,MIA,ROM,SIN,YOK|nights:6~8,9~11,gte12|ship:AL,AN,HM,IC,LE,OA,OV,OY,QN,ST,SY,UT,WN&country=IRL&market=gbr&language=en",LE07ROM-237457943,Western Mediterranean Cruise,7,Legend of the Seas,LE,"Rome (Civitavecchia), Italy",ROM,LE07ROM-237457943-2026-09-03,2026-09-03,Grand Suite,6555
2025-09-22T05:14:41.782260,"https://www.royalcaribbean.com/gbr/en/cruises?search=departurePort:BCN,BYE,FLL,LAX,MIA,ROM,SIN,YOK|nights:6~8,9~11,gte12|ship:AL,AN,HM,IC,LE,OA,OV,OY,QN,ST,SY,UT,WN&country=IRL&market=gbr&language=en",LE07ROM-237457943,Western Mediterranean Cruise,7,Legend of the Seas,LE,"Rome (Civitavecchia), Italy",ROM,LE07ROM-237457943-2026-09-03,2026-09-03,Sunset Corner Suite,7237
2025-09-22T05:14:41.782260,"https://www.royalcaribbean.com/gbr/en/cruises?search=departurePort:BCN,BYE,FLL,LAX,MIA,ROM,SIN,YOK|nights:6~8,9~11,gte12|ship:AL,AN,HM,IC,LE,OA,OV,OY,QN,ST,SY,UT,WN&country=IRL&market=gbr&language=en",LE07ROM-237457943,Western Mediterranean Cruise,7,Legend of the Seas,LE,"Rome (Civitavecchia), Italy",ROM,LE07ROM-237457943-2026-09-03,2026-09-03,Owners Suite,8638
2025-09-22T05:14:41.782260,"https://www.royalcaribbean.com/gbr/en/cruises?search=departurePort:BCN,BYE,FLL,LAX,MIA,ROM,SIN,YOK|nights:6~8,9~11,gte12|ship:AL,AN,HM,IC,LE,OA,OV,OY,QN,ST,SY,UT,WN&country=IRL&market=gbr&language=en",LE07ROM-237457943,Western Mediterranean Cruise,7,Legend of the Seas,LE,"Rome (Civitavecchia), Italy",ROM,LE07ROM-237457943-2026-09-03,2026-09-03,Icon Loft Suite,14040
2025-09-22T05:14:41.782260,"https://www.royalcaribbean.com/gbr/en/cruises?search=departurePort:BCN,BYE,FLL,LAX,MIA,ROM,SIN,YOK|nights:6~8,9~11,gte12|ship:AL,AN,HM,IC,LE,OA,OV,OY,QN,ST,SY,UT,WN&country=IRL&market=gbr&language=en",LE07ROM-237457943,Western Mediterranean Cruise,7,Legend of the Seas,LE,"Rome (Civitavecchia), Italy",ROM,LE07ROM-237457943-2026-09-10,2026-09-10,Interior,1878
2025-09-22T05:14:41.782260,"https://www.royalcaribbean.com/gbr/en/cruises?search=departurePort:BCN,BYE,FLL,LAX,MIA,ROM,SIN,YOK|nights:6~8,9~11,gte12|ship:AL,AN,HM,IC,LE,OA,OV,OY,QN,ST,SY,UT,WN&country=IRL&market=gbr&language=en",LE07ROM-237457943,Western Mediterranean Cruise,7,Legend of the Seas,LE,"Rome (Civitavecchia), Italy",ROM,LE07ROM-237457943-2026-09-10,2026-09-10,Ocean View,2033
2025-09-22T05:14:41.782260,"https://www.royalcaribbean.com/gbr/en/cruises?search=departurePort:BCN,BYE,FLL,LAX,MIA,ROM,SIN,YOK|nights:6~8,9~11,gte12|ship:AL,AN,HM,IC,LE,OA,OV,OY,QN,ST,SY,UT,WN&country=IRL&market=gbr&language=en",LE07ROM-237457943,Western Mediterranean Cruise,7,Legend of the Seas,LE,"Rome (Civitavecchia), Italy",ROM,LE07ROM-237457943-2026-09-10,2026-09-10,Balcony,2305
2025-09-22T05:14:41.782260,"https://www.royalcaribbean.com/gbr/en/cruises?search=departurePort:BCN,BYE,FLL,LAX,MIA,ROM,SIN,YOK|nights:6~8,9~11,gte12|ship:AL,AN,HM,IC,LE,OA,OV,OY,QN,ST,SY,UT,WN&country=IRL&market=gbr&language=en",LE07ROM-237457943,Western Mediterranean Cruise,7,Legend of the Seas,LE,"Rome (Civitavecchia), Italy",ROM,LE07ROM-237457943-2026-09-10,2026-09-10,Suite Guarantee,2923
2025-09-22T05:14:41.782260,"https://www.royalcaribbean.com/gbr/en/cruises?search=departurePort:BCN,BYE,FLL,LAX,MIA,ROM,SIN,YOK|nights:6~8,9~11,gte12|ship:AL,AN,HM,IC,LE,OA,OV,OY,QN,ST,SY,UT,WN&country=IRL&market=gbr&language=en",LE07ROM-237457943,Western Mediterranean Cruise,7,Legend of the Seas,LE,"Rome (Civitavecchia), Italy",ROM,LE07ROM-237457943-2026-09-10,2026-09-10,We Choose Your Suite,3065
2025-09-22T05:14:41.782260,"https://www.royalcaribbean.com/gbr/en/cruises?search=departurePort:BCN,BYE,FLL,LAX,MIA,ROM,SIN,YOK|nights:6~8,9~11,gte12|ship:AL,AN,HM,IC,LE,OA,OV,OY,QN,ST,SY,UT,WN&country=IRL&market=gbr&language=en",LE07ROM-237457943,Western Mediterranean Cruise,7,Legend of the Seas,LE,"Rome (Civitavecchia), Italy",ROM,LE07ROM-237457943-2026-09-10,2026-09-10,Surfside Family Suite,3243
